Gene	Mutations	MutationFreq%	Lenght	Corrected 
GDPD4	1	0.2906976744186046	85129	3.414790193924569e-06
CHD1	1	0.2906976744186046	75022	3.874832374751469e-06
APOO	1	0.2906976744186046	74585	3.897535354543201e-06
PEX5L	1	0.2906976744186046	242095	1.2007586873690272e-06
GABRA4	1	0.2906976744186046	74681	3.892525199429636e-06
MCPH1	1	0.2906976744186046	241916	1.2016471602482046e-06
MASP1	1	0.2906976744186046	74698	3.891639326603184e-06
FRMD6	1	0.2906976744186046	241627	1.2030844004130526e-06
TLK1	1	0.2906976744186046	240491	1.2087673734925824e-06
ST8SIA2	1	0.2906976744186046	74847	3.883892132197746e-06
TRIP11	1	0.2906976744186046	74905	3.8808847796356e-06
PTPN1	1	0.2906976744186046	74920	3.880107773873527e-06
PHKB	1	0.2906976744186046	240400	1.2092249351855436e-06
TMEM131	1	0.2906976744186046	239615	1.2131864633624969e-06
ZNF519	1	0.2906976744186046	75033	3.874264315949045e-06
XPNPEP3	1	0.2906976744186046	75738	3.838201093488139e-06
MMRN1	1	0.2906976744186046	75097	3.870962547353484e-06
DMGDH	1	0.2906976744186046	238474	1.2189910615773823e-06
STK35	1	0.2906976744186046	75211	3.865095191110405e-06
BTBD10	1	0.2906976744186046	75289	3.8610909218956905e-06
BFSP1	1	0.2906976744186046	75315	3.859758008611892e-06
NCAPD3	1	0.2906976744186046	75391	3.855867071913155e-06
MTHFD1	1	0.2906976744186046	75426	3.8540778301726816e-06
CLEC16A	1	0.2906976744186046	237647	1.2232330911755866e-06
CDH26	1	0.2906976744186046	75588	3.845817780846228e-06
ELMOD1	1	0.2906976744186046	75688	3.8407366348510284e-06
ZCCHC7	1	0.2906976744186046	237575	1.223603806876164e-06
ZNF658	1	0.2906976744186046	75715	3.839367026594528e-06
LEMD1	1	0.2906976744186046	74576	3.898005717906627e-06
LNX1	1	0.2906976744186046	242104	1.2007140502371071e-06
SIAH3	1	0.2906976744186046	74511	3.901406160413961e-06
NEK1	1	0.2906976744186046	242928	1.196641286383639e-06
KIF20B	1	0.2906976744186046	73349	3.963212510308316e-06
TBC1D8B	1	0.2906976744186046	73477	3.95630842874103e-06
MAP3K7	1	0.2906976744186046	73513	3.954370987697478e-06
USP32	1	0.2906976744186046	245143	1.1858289831592362e-06
UBAP1	1	0.2906976744186046	73518	3.954102048730986e-06
SNX4	1	0.2906976744186046	73552	3.952274233448508e-06
CPEB4	1	0.2906976744186046	73631	3.948033768638273e-06
CDH2	1	0.2906976744186046	245067	1.1861967315819943e-06
USP26	1	0.2906976744186046	73941	3.931481511186008e-06
FAM65B	1	0.2906976744186046	244795	1.1875147548708293e-06
DPY19L4	1	0.2906976744186046	74133	3.92129921112871e-06
CDC40	1	0.2906976744186046	74134	3.92124631638121e-06
NOS1	1	0.2906976744186046	244028	1.1912472110520294e-06
PPP1R12B	1	0.2906976744186046	244007	1.1913497334855335e-06
TRIM29	1	0.2906976744186046	74243	3.9154893312312895e-06
SMG6	1	0.2906976744186046	243946	1.191647636848338e-06
PLEKHG1	1	0.2906976744186046	243782	1.1924492965789298e-06
DIP2B	1	0.2906976744186046	243672	1.1929875998005707e-06
TRAK2	1	0.2906976744186046	74293	3.9128541641689615e-06
HDAC8	1	0.2906976744186046	243585	1.1934136930377676e-06
PRKD3	1	0.2906976744186046	74331	3.910853808217361e-06
ZDHHC11B	1	0.2906976744186046	74374	3.908592712757209e-06
C4orf29	1	0.2906976744186046	74405	3.9069642419004725e-06
FAP	1	0.2906976744186046	74467	3.903711367701192e-06
UNC13B	1	0.2906976744186046	243346	1.1945857931447596e-06
MCHR2	1	0.2906976744186046	75728	3.838707933902977e-06
OPRM1	1	0.2906976744186046	236371	1.229836462250465e-06
EPRS	1	0.2906976744186046	78057	3.724171751650776e-06
KIF13A	1	0.2906976744186046	228452	1.2724671896880074e-06
KIAA0556	1	0.2906976744186046	230236	1.2626073872835032e-06
CLVS2	1	0.2906976744186046	76690	3.790555149544982e-06
PRRX1	1	0.2906976744186046	76693	3.7904068744032007e-06
CTCF	1	0.2906976744186046	76710	3.789566867665293e-06
CENPC	1	0.2906976744186046	76741	3.7880360487692977e-06
ADORA1	1	0.2906976744186046	76751	3.787542500014393e-06
RAB37	1	0.2906976744186046	76757	3.787246432489605e-06
MITF	1	0.2906976744186046	228880	1.2700877071767066e-06
CIITA	1	0.2906976744186046	76799	3.785175255128383e-06
BIVM-ERCC5	1	0.2906976744186046	76884	3.780990510621256e-06
KIF24	1	0.2906976744186046	76888	3.7807938094189554e-06
CLTC	1	0.2906976744186046	77272	3.7620053113495786e-06
VTA1	1	0.2906976744186046	77523	3.749824883177956e-06
FNTB	1	0.2906976744186046	75757	3.837238465337917e-06
TRPC3	1	0.2906976744186046	77579	3.747118091475846e-06
PDE3B	1	0.2906976744186046	228240	1.2736491168007564e-06
LRRIQ1	1	0.2906976744186046	228143	1.2741906366559774e-06
TLDC1	1	0.2906976744186046	77612	3.745524846912909e-06
C11orf49	1	0.2906976744186046	227696	1.2766920561564747e-06
SAMD4A	1	0.2906976744186046	227198	1.2794904639063928e-06
TNKS	1	0.2906976744186046	226434	1.283807530753353e-06
IBTK	1	0.2906976744186046	77768	3.738011449678591e-06
SERGEF	1	0.2906976744186046	224999	1.291995406284493e-06
FYCO1	1	0.2906976744186046	77921	3.73067176266481e-06
PUS10	1	0.2906976744186046	78037	3.725126214726408e-06
PTPN4	1	0.2906976744186046	224977	1.2921217476391125e-06
SYT9	1	0.2906976744186046	230265	1.26244837217382e-06
SP140L	1	0.2906976744186046	76548	3.7975868006819854e-06
FAM153A	1	0.2906976744186046	76454	3.80225592406682e-06
PRPF40B	1	0.2906976744186046	76448	3.802554343064628e-06
MTHFD1L	1	0.2906976744186046	236208	1.230685135213899e-06
SCARB2	1	0.2906976744186046	75799	3.835112262940205e-06
MAP3K5	1	0.2906976744186046	236051	1.2315036768266376e-06
CWH43	1	0.2906976744186046	75806	3.8347581249321244e-06
LRP2	1	0.2906976744186046	235425	1.2347782708659006e-06
MAK	1	0.2906976744186046	75830	3.833544433846824e-06
P4HA3	1	0.2906976744186046	75839	3.833089497733418e-06
GAN	1	0.2906976744186046	75865	3.831775844178536e-06
PCSK6	1	0.2906976744186046	235418	1.2348149861888413e-06
SRCIN1	1	0.2906976744186046	75921	3.828949492480403e-06
UBE2F	1	0.2906976744186046	75955	3.82723552654341e-06
ZFAT	1	0.2906976744186046	235261	1.2356390324728904e-06
DOCK7	1	0.2906976744186046	234088	1.2418307406556709e-06
CPXM2	1	0.2906976744186046	234060	1.2419792976954826e-06
DYSF	1	0.2906976744186046	233202	1.2465488049785364e-06
GLIS1	1	0.2906976744186046	232927	1.2480205146616952e-06
PSMF1	1	0.2906976744186046	76175	3.816182138741118e-06
ITPR3	1	0.2906976744186046	76209	3.814479581395959e-06
SPAG17	1	0.2906976744186046	231638	1.2549653960861546e-06
ZNF235	1	0.2906976744186046	76317	3.809081520743801e-06
ME3	1	0.2906976744186046	231528	1.2555616358220372e-06
NSMAF	1	0.2906976744186046	76345	3.8076845165839895e-06
GRXCR1	1	0.2906976744186046	137945	2.1073447708768325e-06
HTR4	1	0.2906976744186046	231193	1.2573809519259002e-06
IPMK	1	0.2906976744186046	76377	3.806089194634571e-06
ITGB8	1	0.2906976744186046	85052	3.417881700825432e-06
LAMC3	1	0.2906976744186046	85299	3.4079845533781714e-06
HDHD1	1	0.2906976744186046	99270	2.928353726388684e-06
PPCDC	1	0.2906976744186046	93876	3.096613345462148e-06
RCL1	1	0.2906976744186046	92973	3.1266891938369703e-06
KPNA1	1	0.2906976744186046	93043	3.1243368595015717e-06
FIG4	1	0.2906976744186046	187489	1.5504785583079788e-06
CENPE	1	0.2906976744186046	93096	3.122558159519256e-06
KIAA1324	1	0.2906976744186046	93102	3.1223569248631037e-06
AVL9	1	0.2906976744186046	93300	3.1157307011640368e-06
ARMC4	1	0.2906976744186046	186884	1.555497926085725e-06
KCNT1	1	0.2906976744186046	93323	3.114962811081991e-06
MYZAP	1	0.2906976744186046	93460	3.110396687551944e-06
PCDHA6	1	0.2906976744186046	184389	1.5765456421945165e-06
LUZP1	1	0.2906976744186046	93778	3.0998493721193096e-06
RSPO2	1	0.2906976744186046	184326	1.5770844830279216e-06
UHRF2	1	0.2906976744186046	93903	3.095722973905037e-06
PPP2R3A	1	0.2906976744186046	182166	1.5957844736043205e-06
NLRC5	1	0.2906976744186046	94046	3.091015826495594e-06
PELI2	1	0.2906976744186046	183710	1.5823726221686609e-06
NUMB	1	0.2906976744186046	183510	1.5840971849959383e-06
TRAPPC10	1	0.2906976744186046	94243	3.0845545496069163e-06
ARFGEF3	1	0.2906976744186046	182724	1.5909112892592362e-06
ANXA4	1	0.2906976744186046	182687	1.5912335000224685e-06
ALDH1L1	1	0.2906976744186046	94432	3.078380998163807e-06
IFT81	1	0.2906976744186046	94458	3.077533659601142e-06
FSIP2	1	0.2906976744186046	94486	3.0766216626654176e-06
PTPRS	1	0.2906976744186046	182317	1.5944628006088552e-06
CCNH	1	0.2906976744186046	94514	3.075710206092268e-06
PIK3CB	1	0.2906976744186046	182230	1.5952240268814391e-06
SLIT1	1	0.2906976744186046	187921	1.5469142587502442e-06
CYP2C19	1	0.2906976744186046	92866	3.1302917582172664e-06
HEPHL1	1	0.2906976744186046	92854	3.130696301921346e-06
AXDND1	1	0.2906976744186046	189015	1.5379608730450213e-06
CDR2	1	0.2906976744186046	91229	3.1864612614256945e-06
USP40	1	0.2906976744186046	91256	3.185518480084648e-06
CDH3	1	0.2906976744186046	91279	3.1847158099738675e-06
TSHR	1	0.2906976744186046	191317	1.519455534106246e-06
UGT1A7	1	0.2906976744186046	91399	3.180534518086682e-06
CDK5RAP2	1	0.2906976744186046	191295	1.5196302800313895e-06
MPHOSPH9	1	0.2906976744186046	91694	3.1703020308701187e-06
KCNB1	1	0.2906976744186046	190903	1.522750687095565e-06
NT5C2	1	0.2906976744186046	190420	1.526613141574439e-06
E2F3	1	0.2906976744186046	91835	3.165434468542545e-06
MAOA	1	0.2906976744186046	91910	3.162851424421768e-06
THBS4	1	0.2906976744186046	91976	3.160581830244897e-06
LBH	1	0.2906976744186046	92196	3.153039984582896e-06
DOCK11	1	0.2906976744186046	190348	1.5271905899647206e-06
DIO2	1	0.2906976744186046	190231	1.5281298758804017e-06
BMX	1	0.2906976744186046	92283	3.1500674492442234e-06
COBLL1	1	0.2906976744186046	190055	1.5295449970724507e-06
CNGB3	1	0.2906976744186046	189698	1.5324235069352585e-06
NIPBL	1	0.2906976744186046	189644	1.532859855405943e-06
KIAA1407	1	0.2906976744186046	92476	3.1434931703209984e-06
NOTCH2	1	0.2906976744186046	189226	1.5362459409309748e-06
SYCP2L	1	0.2906976744186046	92489	3.143051329548429e-06
NCOR1	1	0.2906976744186046	189120	1.5371069924841615e-06
PPIP5K2	1	0.2906976744186046	92650	3.137589578182457e-06
SENP7	1	0.2906976744186046	189036	1.5377900210468094e-06
CTSC	1	0.2906976744186046	94615	3.072426934615068e-06
TTBK2	1	0.2906976744186046	182079	1.596546962684355e-06
PTPN20	1	0.2906976744186046	91092	3.191253616328598e-06
PAMR1	1	0.2906976744186046	98477	2.951934709816552e-06
PCDHA7	1	0.2906976744186046	178099	1.6322251917113777e-06
MTSS1	1	0.2906976744186046	177689	1.6359913918059344e-06
BRD4	1	0.2906976744186046	97026	2.996080168394087e-06
FLT3	1	0.2906976744186046	97318	2.9870905117101115e-06
PACS2	1	0.2906976744186046	97584	2.978948131031774e-06
PLEKHG4B	1	0.2906976744186046	97804	2.9722472947794024e-06
POU5F1B	1	0.2906976744186046	97883	2.969848435567e-06
BMP7	1	0.2906976744186046	97888	2.9696967393204955e-06
ABCC5	1	0.2906976744186046	98005	2.966151465931377e-06
NWD1	1	0.2906976744186046	98116	2.9627958173855908e-06
CEP152	1	0.2906976744186046	98218	2.959718935618773e-06
TCF7L1	1	0.2906976744186046	176995	1.642406138131612e-06
CELSR1	1	0.2906976744186046	176786	1.644347824027947e-06
LRRC3B	1	0.2906976744186046	94765	3.0675637040954425e-06
ICA1L	1	0.2906976744186046	98616	2.9477739354527124e-06
SH3RF1	1	0.2906976744186046	176697	1.645176060819395e-06
CCDC93	1	0.2906976744186046	98655	2.946608630263085e-06
NPAS2	1	0.2906976744186046	176690	1.6452412384323087e-06
SPATS2L	1	0.2906976744186046	176383	1.648104831069914e-06
RAI14	1	0.2906976744186046	176284	1.6490303965113376e-06
BMPR1A	1	0.2906976744186046	176224	1.6495918513857626e-06
C2orf42	1	0.2906976744186046	98730	2.9443702463142378e-06
MYOF	1	0.2906976744186046	175905	1.652583351346492e-06
FBLN1	1	0.2906976744186046	98897	2.9393983075179696e-06
PIK3CD	1	0.2906976744186046	99225	2.929681777965278e-06
ESYT2	1	0.2906976744186046	99258	2.92870775573359e-06
CTNNBL1	1	0.2906976744186046	178174	1.631538128001867e-06
ARMC9	1	0.2906976744186046	178302	1.630366874284106e-06
SLC24A4	1	0.2906976744186046	178900	1.6249171292264097e-06
HSPA12A	1	0.2906976744186046	179059	1.6234742426719944e-06
IGF2BP2	1	0.2906976744186046	181912	1.5980126347827775e-06
NF2	1	0.2906976744186046	95042	3.0586232867427524e-06
CLSTN1	1	0.2906976744186046	95058	3.058108464501721e-06
SORL1	1	0.2906976744186046	181449	1.6020902535621834e-06
GLTSCR1	1	0.2906976744186046	95081	3.0573687110842826e-06
ZNF75D	1	0.2906976744186046	95189	3.0538998667766723e-06
AFAP1	1	0.2906976744186046	181212	1.6041855639726103e-06
EML5	1	0.2906976744186046	180522	1.610317160338378e-06
PCDHGB7	1	0.2906976744186046	95330	3.049382926870918e-06
MVB12B	1	0.2906976744186046	180212	1.6130872218198826e-06
ALDH1A1	1	0.2906976744186046	179771	1.617044319821354e-06
RELL1	1	0.2906976744186046	95576	3.041534217989921e-06
ATP13A3	1	0.2906976744186046	95692	3.037847201632369e-06
ELAVL4	1	0.2906976744186046	179743	1.6172962197059392e-06
AMZ1	1	0.2906976744186046	95978	3.028794874019094e-06
PACSIN2	1	0.2906976744186046	179737	1.6173502084635032e-06
TNIP3	1	0.2906976744186046	96058	3.0262724022840853e-06
KIAA0226L	1	0.2906976744186046	96190	3.022119497022608e-06
EPHA7	1	0.2906976744186046	179667	1.6179803437392768e-06
U2SURP	1	0.2906976744186046	96228	3.02092607576386e-06
DDX46	1	0.2906976744186046	96362	3.016725207224888e-06
CDC42EP3	1	0.2906976744186046	96586	3.009728888437296e-06
ITPK1	1	0.2906976744186046	179406	1.620334182906952e-06
EFCAB5	1	0.2906976744186046	179252	1.6217262536462892e-06
SYK	1	0.2906976744186046	96762	3.004254505059885e-06
PRPSAP2	1	0.2906976744186046	91202	3.1874046009802923e-06
BMPR2	1	0.2906976744186046	191424	1.518606206215546e-06
GNPTAB	1	0.2906976744186046	85460	3.4015641752703563e-06
UNC13A	1	0.2906976744186046	87029	3.3402391664687017e-06
MARCH6	1	0.2906976744186046	86685	3.353494542522981e-06
GPR107	1	0.2906976744186046	86743	3.351252255727893e-06
SP4	1	0.2906976744186046	86779	3.349861999085086e-06
PIK3R5	1	0.2906976744186046	86801	3.349012965502755e-06
JPH1	1	0.2906976744186046	86840	3.3475089177637567e-06
SV2B	1	0.2906976744186046	202615	1.4347292866698154e-06
SAP130	1	0.2906976744186046	86903	3.345082153879666e-06
GLRA2	1	0.2906976744186046	202514	1.4354448305727243e-06
MYO7A	1	0.2906976744186046	86995	3.341544622318577e-06
TUB	1	0.2906976744186046	86999	3.3413909863171376e-06
MAP3K9	1	0.2906976744186046	87008	3.3410453569626314e-06
ARHGAP44	1	0.2906976744186046	202145	1.4380651236419632e-06
SATB2	1	0.2906976744186046	201761	1.4408021095187109e-06
WDHD1	1	0.2906976744186046	88156	3.2975370300218323e-06
BBOX1	1	0.2906976744186046	87084	3.3381295578820982e-06
ENPP1	1	0.2906976744186046	87139	3.3360226123619124e-06
PAX5	1	0.2906976744186046	200999	1.4462642820044114e-06
GOLIM4	1	0.2906976744186046	87235	3.332351400454e-06
SCAI	1	0.2906976744186046	200920	1.4468329405664178e-06
LRMP	1	0.2906976744186046	87332	3.3286501444900454e-06
EPT1	1	0.2906976744186046	87344	3.3281928285698465e-06
TPCN2	1	0.2906976744186046	87384	3.32666934929283e-06
MED14	1	0.2906976744186046	87553	3.3202480145580925e-06
LARP4	1	0.2906976744186046	87621	3.317671270798149e-06
TARBP1	1	0.2906976744186046	87866	3.3084204859513874e-06
ANKRD6	1	0.2906976744186046	200682	1.448548820614727e-06
RADIL	1	0.2906976744186046	86661	3.354423263274191e-06
PECR	1	0.2906976744186046	86626	3.355778570159129e-06
RRAS2	1	0.2906976744186046	86584	3.357406384766292e-06
WAPAL	1	0.2906976744186046	86559	3.358376072027226e-06
LINGO1	1	0.2906976744186046	207873	1.398438827642862e-06
ST6GAL2	1	0.2906976744186046	85508	3.3996547038710374e-06
CCDC146	1	0.2906976744186046	207099	1.4036652732200769e-06
ZFYVE9	1	0.2906976744186046	206582	1.4071781395213749e-06
RSPH14	1	0.2906976744186046	85606	3.3957628486158053e-06
MAP3K13	1	0.2906976744186046	206153	1.4101064472435743e-06
KIAA1456	1	0.2906976744186046	85861	3.3856777165256014e-06
PFN2	1	0.2906976744186046	85884	3.3847710215942974e-06
CDK19	1	0.2906976744186046	205980	1.4112907778357348e-06
MCF2L	1	0.2906976744186046	205364	1.4155240179320848e-06
WASF2	1	0.2906976744186046	85937	3.3826835288479314e-06
LCP1	1	0.2906976744186046	85951	3.382132545503888e-06
HIVEP2	1	0.2906976744186046	205229	1.4164551521403149e-06
EML1	1	0.2906976744186046	204367	1.4224296213116826e-06
EBF2	1	0.2906976744186046	203688	1.4271713327177089e-06
MTDH	1	0.2906976744186046	86076	3.3772209956155567e-06
ANO1	1	0.2906976744186046	203623	1.4276269106073706e-06
DIRC2	1	0.2906976744186046	86344	3.366738562246417e-06
INPP5B	1	0.2906976744186046	86360	3.3661148033650376e-06
ABCA9	1	0.2906976744186046	86461	3.362182653665868e-06
VKORC1L1	1	0.2906976744186046	86489	3.3610941786655487e-06
KAL1	1	0.2906976744186046	203313	1.4298036742294132e-06
GAB2	1	0.2906976744186046	203055	1.4316203709271114e-06
INVS	1	0.2906976744186046	202932	1.4324880965969124e-06
RTTN	1	0.2906976744186046	202695	1.4341630253267453e-06
PAPSS2	1	0.2906976744186046	88092	3.2999327341711467e-06
LRRC49	1	0.2906976744186046	200419	1.4504496800133951e-06
C4orf51	1	0.2906976744186046	90886	3.198486834260553e-06
SMPD3	1	0.2906976744186046	90181	3.223491360914213e-06
NTF3	1	0.2906976744186046	89428	3.250633743554643e-06
REV1	1	0.2906976744186046	89560	3.245842724638283e-06
DUSP16	1	0.2906976744186046	89581	3.2450818188969164e-06
SLC16A7	1	0.2906976744186046	193826	1.4997867903098895e-06
CLDN16	1	0.2906976744186046	89597	3.24450232059784e-06
NRD1	1	0.2906976744186046	89746	3.239115664415179e-06
HDLBP	1	0.2906976744186046	89797	3.2372760161097214e-06
TDP1	1	0.2906976744186046	89825	3.2362669014038924e-06
USP8	1	0.2906976744186046	90041	3.2285033975478355e-06
USP3	1	0.2906976744186046	90129	3.2253511568818544e-06
CDH17	1	0.2906976744186046	90141	3.224921782747081e-06
APAF1	1	0.2906976744186046	90143	3.2248502315055485e-06
COL5A2	1	0.2906976744186046	193414	1.50298155468893e-06
CLIC5	1	0.2906976744186046	199521	1.4569778340054664e-06
TECTA	1	0.2906976744186046	90247	3.22113393706832e-06
HEG1	1	0.2906976744186046	90287	3.219706872734775e-06
FANCA	1	0.2906976744186046	90294	3.219457266469584e-06
RAD50	1	0.2906976744186046	90330	3.21817418818338e-06
ZHX2	1	0.2906976744186046	192855	1.5073380229633903e-06
ZFR	1	0.2906976744186046	90390	3.2160379955592947e-06
SEC63	1	0.2906976744186046	90452	3.213833573813787e-06
M1AP	1	0.2906976744186046	90455	3.2137269848941977e-06
KIAA2022	1	0.2906976744186046	192636	1.5090516539930474e-06
FSHR	1	0.2906976744186046	192370	1.5111382981681378e-06
SEPT11	1	0.2906976744186046	90681	3.2057175639726585e-06
NUP205	1	0.2906976744186046	90840	3.200106499544305e-06
USP45	1	0.2906976744186046	89403	3.2515427269622344e-06
SULF1	1	0.2906976744186046	194291	1.4961973247273658e-06
LMBRD1	1	0.2906976744186046	194479	1.4947509726942482e-06
SNX14	1	0.2906976744186046	89380	3.252379440798889e-06
PPP1R3A	1	0.2906976744186046	199143	1.4597433724439454e-06
MGAM	1	0.2906976744186046	198934	1.4612769783878306e-06
ZBTB44	1	0.2906976744186046	88240	3.2943979421872694e-06
CECR2	1	0.2906976744186046	198202	1.46667376927884e-06
SORT1	1	0.2906976744186046	88350	3.2902962582750954e-06
ZBTB46	1	0.2906976744186046	88370	3.289551594643031e-06
SYNDIG1	1	0.2906976744186046	196987	1.475720095329157e-06
UBA6	1	0.2906976744186046	88503	3.284608142307093e-06
SMARCC1	1	0.2906976744186046	196837	1.4768446705578966e-06
SPEF2	1	0.2906976744186046	196767	1.477370059098348e-06
NRG2	1	0.2906976744186046	196520	1.4792269205098956e-06
ZC3HAV1	1	0.2906976744186046	88607	3.280752924922463e-06
TMC5	1	0.2906976744186046	88617	3.280382707816837e-06
FGD3	1	0.2906976744186046	88713	3.276832870251312e-06
ZNF568	1	0.2906976744186046	88721	3.276537397218298e-06
NACC2	1	0.2906976744186046	88752	3.275392942340507e-06
PHF14	1	0.2906976744186046	196287	1.4809828181112589e-06
SWAP70	1	0.2906976744186046	88916	3.269351684945394e-06
ST3GAL6	1	0.2906976744186046	88965	3.267550996668405e-06
RUVBL1	1	0.2906976744186046	89136	3.261282471937317e-06
CRIM1	1	0.2906976744186046	195357	1.4880330595709633e-06
FARSB	1	0.2906976744186046	89193	3.259198305008293e-06
ZFYVE26	1	0.2906976744186046	89216	3.2583580794768275e-06
PTPN21	1	0.2906976744186046	89229	3.257883360999279e-06
FLT1	1	0.2906976744186046	194799	1.4922955170129448e-06
IGHJ2	1	0.2906976744186046	51	0.0056999544003647
TBC1D10A	1	0.2906976744186046	34957	8.315864474028226e-06
HSD11B1	1	0.2906976744186046	48771	5.960461635369475e-06
AKAP4	1	0.2906976744186046	10230	2.8416194957830367e-05
SEPT5	1	0.2906976744186046	10308	2.8201171363853768e-05
BCL2A1	1	0.2906976744186046	10304	2.8212119023544703e-05
KRT75	1	0.2906976744186046	10301	2.822033534788901e-05
ZNF696	1	0.2906976744186046	10276	2.828899128246445e-05
HSPA2	1	0.2906976744186046	10268	2.8311031789891375e-05
LHX5	1	0.2906976744186046	10247	2.8369051860896324e-05
TGOLN2	1	0.2906976744186046	10224	2.843287112858027e-05
GZMK	1	0.2906976744186046	10314	2.8184765795870144e-05
RUSC1	1	0.2906976744186046	10220	2.844399945387521e-05
ZSCAN4	1	0.2906976744186046	10217	2.845235141613044e-05
HHATL	1	0.2906976744186046	10161	2.86091599664014e-05
DSEL	1	0.2906976744186046	10133	2.8688214193092334e-05
TMEM92	1	0.2906976744186046	10079	2.8841916303066243e-05
THNSL1	1	0.2906976744186046	10052	2.8919386631377303e-05
LPPR2	1	0.2906976744186046	10312	2.819023219730456e-05
EVI2B	1	0.2906976744186046	10335	2.8127496315297983e-05
NCR1	1	0.2906976744186046	9992	2.9093041875360758e-05
FKBP10	1	0.2906976744186046	10533	2.7598753861065663e-05
NT5DC2	1	0.2906976744186046	10669	2.7246946707152e-05
KCNJ8	1	0.2906976744186046	10645	2.7308377117764645e-05
DECR2	1	0.2906976744186046	10629	2.7349484845103456e-05
PRPF38B	1	0.2906976744186046	10618	2.7377818272612983e-05
OR2L5	1	0.2906976744186046	10616	2.738297611328228e-05
FDXR	1	0.2906976744186046	10534	2.7596133892026265e-05
OR2Z1	1	0.2906976744186046	10526	2.761710758299493e-05
BMI1	1	0.2906976744186046	10385	2.799207264502693e-05
SSMEM1	1	0.2906976744186046	10500	2.7685492801771876e-05
ZNF134	1	0.2906976744186046	10491	2.7709243581985e-05
CDH24	1	0.2906976744186046	10476	2.7748918902119573e-05
CSN2	1	0.2906976744186046	10472	2.775951818359479e-05
CAPNS1	1	0.2906976744186046	10400	2.795169946332737e-05
SLITRK3	1	0.2906976744186046	10389	2.7981295063875706e-05
PYCR1	1	0.2906976744186046	10028	2.8988599363642265e-05
FUT2	1	0.2906976744186046	9980	2.912802348883814e-05
SAA2	1	0.2906976744186046	9445	3.0777943294717274e-05
CPT1B	1	0.2906976744186046	9604	3.026839592030452e-05
SLC26A6	1	0.2906976744186046	9770	2.975411201828093e-05
PUS3	1	0.2906976744186046	9736	2.985801914735052e-05
ESAM	1	0.2906976744186046	9707	2.9947221017678443e-05
SYT4	1	0.2906976744186046	9643	3.0145978888168068e-05
SERPINB1	1	0.2906976744186046	9627	3.0196081273356667e-05
IMP3	1	0.2906976744186046	9621	3.0214912630558635e-05
OR52A5	1	0.2906976744186046	9580	3.034422488711948e-05
ULBP1	1	0.2906976744186046	9772	2.974802235147408e-05
TRIM68	1	0.2906976744186046	9559	3.041088758432939e-05
KLK13	1	0.2906976744186046	9488	3.06384564100553e-05
TRIM15	1	0.2906976744186046	9487	3.064168593007322e-05
CD177	1	0.2906976744186046	9486	3.064491613099353e-05
POLR3D	1	0.2906976744186046	9468	3.0703176427820514e-05
OR51M1	1	0.2906976744186046	9451	3.075840381108926e-05
ABHD14A	1	0.2906976744186046	9770	2.975411201828093e-05
PRKAG3	1	0.2906976744186046	9778	2.9729768298077796e-05
LRRC55	1	0.2906976744186046	9970	2.915723915933848e-05
OR8G5	1	0.2906976744186046	9848	2.9518447849167813e-05
RTBDN	1	0.2906976744186046	9950	2.921584667523665e-05
KCNS1	1	0.2906976744186046	9913	2.932489401983301e-05
GJC2	1	0.2906976744186046	9896	2.9375270252486323e-05
FGF16	1	0.2906976744186046	9889	2.939606374947969e-05
MAMDC4	1	0.2906976744186046	9856	2.9494488070069463e-05
OR6Y1	1	0.2906976744186046	9855	2.9497480915129845e-05
SLC22A7	1	0.2906976744186046	9844	2.953044234240193e-05
VAX1	1	0.2906976744186046	9780	2.972368859085937e-05
B4GALNT1	1	0.2906976744186046	9830	2.9572499940855e-05
CDKN2AIPNL	1	0.2906976744186046	9816	2.961467750800781e-05
PPP1R32	1	0.2906976744186046	9811	2.9629770096687862e-05
FOXA3	1	0.2906976744186046	9808	2.9638833036154638e-05
ZC3H12A	1	0.2906976744186046	9797	2.967211130127638e-05
KLK5	1	0.2906976744186046	9790	2.9693327315485664e-05
CHRND	1	0.2906976744186046	10674	2.7234183475604708e-05
SLAMF8	1	0.2906976744186046	10681	2.721633502655225e-05
CHRD	1	0.2906976744186046	10682	2.7213787157704983e-05
LZTS2	1	0.2906976744186046	11218	2.5913502800731383e-05
DHX58	1	0.2906976744186046	11310	2.570271215018609e-05
SLC2A8	1	0.2906976744186046	11286	2.575736969861817e-05
SDR9C7	1	0.2906976744186046	11275	2.5782498839787557e-05
KIRREL2	1	0.2906976744186046	11275	2.5782498839787557e-05
HNRNPA3	1	0.2906976744186046	11265	2.580538610018683e-05
CATIP	1	0.2906976744186046	11242	2.585818132170474e-05
ZDHHC16	1	0.2906976744186046	11200	2.5955149501661127e-05
TRMT12	1	0.2906976744186046	11330	2.565734107842936e-05
ZNF502	1	0.2906976744186046	11188	2.5982988417823083e-05
ZSCAN26	1	0.2906976744186046	11166	2.6034181839387845e-05
ATP1B2	1	0.2906976744186046	11143	2.6087918371946933e-05
ZIM3	1	0.2906976744186046	11106	2.6174831119989614e-05
SOHLH1	1	0.2906976744186046	11091	2.6210231216175697e-05
ZNF597	1	0.2906976744186046	11090	2.621259462746661e-05
ZNF443	1	0.2906976744186046	11315	2.569135434543568e-05
